filename,augmentation,augmentation_intensity,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,spectral_rolloff,energy,f0_mean,f0_std,spectral_centroid,zero_crossing_rate,spectral_contrast,harmonic_energy,percussive_energy,harmonic_percussive_ratio
anissa_confirm.wav,silence_trimmed,none,-230.9720001220703,131.48728942871094,25.231874465942383,1.6378493309020996,-7.323936462402344,25.87309455871582,-23.04759979248047,3.387515068054199,-4.095070838928223,-4.125507354736328,2.143390417098999,17.239625930786133,-12.563338279724121,6234.573622881356,0.162623,100.44638762904921,23.230520861443,3453.142103574006,0.07102423199152542,23.049346826673894,0.13892609,0.038574263,3.6015227
anissa_confirm.wav,pitch_shift_up_light,light,-255.78353881835938,123.80503845214844,27.396352767944336,-0.4166908860206604,-2.131807565689087,18.584199905395508,-19.646100997924805,3.1894774436950684,-2.6890649795532227,-4.667831897735596,7.656593322753906,7.7050862312316895,-14.3706636428833,6617.121292372882,0.118102424,106.19939323083982,24.47584364061471,3657.506789130912,0.06958835407838983,26.051382202424723,0.10250884,0.026669815,3.8436277
anissa_confirm.wav,pitch_shift_up_heavy,heavy,-254.34597778320312,119.09107208251953,23.108604431152344,-8.882460594177246,4.045262813568115,9.1355562210083,-19.149394989013672,8.070768356323242,-1.1144429445266724,1.8936772346496582,8.67745304107666,-10.285988807678223,-17.3353214263916,7281.1175847457625,0.11762889,119.32073483256676,26.98632131251516,4013.6704674143834,0.08297057070974577,23.458731845388815,0.10202993,0.026613632,3.8337467
anissa_confirm.wav,pitch_shift_down_light,light,-257.4219970703125,129.14743041992188,26.894851684570312,7.107314109802246,-11.313575744628906,26.909812927246094,-17.945825576782227,-2.1084887981414795,-5.660783290863037,-6.041064739227295,-3.835693359375,17.490835189819336,-4.214484691619873,6045.683262711865,0.13061452,95.55214982351431,21.749210969242725,3259.4277349379568,0.06714694782838983,25.98641863418962,0.1146232,0.027110867,4.227943
anissa_confirm.wav,pitch_shift_down_heavy,heavy,-267.3294677734375,131.80706787109375,27.724956512451172,18.123687744140625,-16.387113571166992,29.946563720703125,-10.196006774902344,-3.431314468383789,-1.1119328737258911,-2.2338991165161133,-12.473165512084961,10.993598937988281,7.649790287017822,5316.737288135593,0.12428778,88.92554705066523,17.791084853269506,2852.710786392562,0.05982272907838983,25.290632465817406,0.107187934,0.027147029,3.9484224
anissa_confirm.wav,time_stretch_speedup_light,light,-257.8070373535156,125.44214630126953,24.038930892944336,2.354506254196167,-7.2873616218566895,25.027915954589844,-19.7330265045166,2.0439035892486572,-3.2590410709381104,-4.686682224273682,1.1676571369171143,14.081302642822266,-12.35188102722168,6855.359228971963,0.106531136,100.22768673245356,22.95171414357895,3590.724926934117,0.07085554176401869,22.45194708098687,0.0890049,0.027445748,3.2429392
anissa_confirm.wav,time_stretch_speedup_heavy,heavy,-257.29901123046875,129.44261169433594,25.336305618286133,3.372858762741089,-7.370242595672607,24.980602264404297,-21.661184310913086,1.734163522720337,-4.2138261795043945,-5.829745292663574,-0.636523425579071,13.397026062011719,-12.253918647766113,6471.840659340659,0.12133929,100.53314404019852,23.207155104505837,3433.538024044139,0.0626717032967033,22.29368304117491,0.102727085,0.02891438,3.5528026
anissa_confirm.wav,time_stretch_slowdown_light,light,-262.1137390136719,126.68045043945312,27.019725799560547,3.490600109100342,-6.863739490509033,23.682933807373047,-19.809507369995117,1.1481150388717651,-3.8464527130126953,-5.046999454498291,1.8104263544082642,14.466901779174805,-11.393038749694824,6573.4136450381675,0.12765501,103.20765893542676,23.064169767157544,3481.492603874495,0.07105796755725191,23.071761429047967,0.11258377,0.024365783,4.6205688
anissa_confirm.wav,time_stretch_slowdown_heavy,heavy,-266.7460021972656,126.66980743408203,23.723905563354492,1.7808568477630615,-7.6764655113220215,26.002586364746094,-22.88777732849121,2.917489528656006,-4.205955982208252,-5.008251667022705,0.4300095736980438,16.114683151245117,-12.505599021911621,6343.889508928572,0.099484876,100.34102422389026,22.90525588793699,3572.7223630533035,0.07492501395089286,23.40091417853265,0.085531764,0.022937434,3.728916
anissa_confirm.wav,noise_overlay_light,light,-217.4403323885478,118.40612138695231,28.011345547866757,2.7939566855856564,-5.405356318768304,19.331182246376954,-15.64095092252419,-0.9598167212201163,-3.09284196674801,-4.211258470288164,3.831625669643565,12.959267217044314,-7.993655513491108,7535.752118644068,0.16263264,100.43944336482936,23.223529205626033,3959.256532953802,0.07402426509533898,19.01299560405191,0.13894479,0.038568992,3.6025
